# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.350000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.766335714285713721e+02,3.384000000000000341e+01,0.000000000000000000e+00
2.360000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.800897321428570876e+02,3.363000000000000256e+01,0.000000000000000000e+00
2.370000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.832537053571429055e+02,3.342000000000000171e+01,0.000000000000000000e+00
2.380000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.850736160714285461e+02,3.320000000000000284e+01,0.000000000000000000e+00
2.390000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.864427232142857065e+02,3.300000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.865429017857142640e+02,3.288000000000000256e+01,0.000000000000000000e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.859167857142857088e+02,3.278000000000000114e+01,0.000000000000000000e+00
2.420000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.807993303571428214e+02,3.264999999999999858e+01,0.000000000000000000e+00
2.430000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.797140625000000114e+02,3.257999999999999829e+01,0.000000000000000000e+00
2.440000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.804069642857142526e+02,3.253000000000000114e+01,0.000000000000000000e+00
2.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.747969642857143526e+02,3.250000000000000000e+01,0.000000000000000000e+00
2.460000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.704225000000000136e+02,3.249000000000000199e+01,0.000000000000000000e+00
2.470000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.664153571428571468e+02,3.250000000000000000e+01,0.000000000000000000e+00
2.480000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.694374107142857042e+02,3.250999999999999801e+01,0.000000000000000000e+00
2.490000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.724761607142856974e+02,3.257999999999999829e+01,0.000000000000000000e+00
2.500000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.743712053571429124e+02,3.278000000000000114e+01,0.000000000000000000e+00
2.510000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.761577232142857383e+02,3.307000000000000028e+01,0.000000000000000000e+00
2.520000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.770593303571428123e+02,3.311999999999999744e+01,0.000000000000000000e+00
2.530000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.763413839285714175e+02,3.300999999999999801e+01,0.000000000000000000e+00
2.540000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.754648214285714403e+02,3.285999999999999943e+01,0.000000000000000000e+00
2.550000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.735948214285714357e+02,3.270000000000000284e+01,0.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.699800446428571945e+02,3.260000000000000142e+01,0.000000000000000000e+00
2.570000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.688947767857142708e+02,3.253000000000000114e+01,0.000000000000000000e+00
2.580000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.657224553571429055e+02,3.247999999999999687e+01,0.000000000000000000e+00
2.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.637021874999999795e+02,3.256000000000000227e+01,0.000000000000000000e+00
2.600000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,3.778273660714286279e+02,5.238000000000000256e+01,0.000000000000000000e+00
2.610000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.547979017857142026e+02,8.198999999999999488e+01,0.000000000000000000e+00
2.620000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.831183035714285552e+02,8.945000000000000284e+01,0.000000000000000000e+00
2.630000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.103418303571429533e+02,9.893000000000000682e+01,0.000000000000000000e+00
2.640000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.834438839285714948e+02,1.097399999999999949e+02,0.000000000000000000e+00
2.650000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.980699553571428169e+02,1.105199999999999960e+02,0.000000000000000000e+00
2.660000000000000000e+02,2.000000000000000000e+00,2.054710982658959395e+01,6.859968208092485611e+02,1.088700000000000045e+02,0.000000000000000000e+00
2.670000000000000000e+02,2.000000000000000000e+00,2.245895953757225527e+01,7.873248554913295720e+02,1.007699999999999960e+02,0.000000000000000000e+00
2.680000000000000000e+02,2.000000000000000000e+00,2.273106936416185064e+01,8.017466763005779740e+02,1.025699999999999932e+02,0.000000000000000000e+00
2.690000000000000000e+02,2.000000000000000000e+00,2.320751445086705189e+01,8.269982658959537503e+02,1.025499999999999972e+02,2.116959537572254391e+01
2.700000000000000000e+02,2.000000000000000000e+00,2.400549132947977071e+01,8.692910404624277589e+02,9.898999999999999488e+01,2.643624277456647675e+01
2.710000000000000000e+02,2.000000000000000000e+00,2.369956647398844041e+01,8.530770231213872421e+02,9.040000000000000568e+01,2.441713872832369603e+01
2.720000000000000000e+02,2.000000000000000000e+00,2.275997109826589693e+01,8.032784682080924767e+02,7.881999999999999318e+01,1.821580924855491190e+01
