# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.100000000000000000e+02,2.000000000000000000e+00,2.122947976878612764e+01,7.221624277456647860e+02,3.809000000000000341e+01,0.000000000000000000e+00
2.110000000000000000e+02,2.000000000000000000e+00,2.162456647398843756e+01,7.431020231213872194e+02,3.763000000000000256e+01,0.000000000000000000e+00
2.120000000000000000e+02,2.000000000000000000e+00,2.145303468208092568e+01,7.340108381502889188e+02,3.735999999999999943e+01,0.000000000000000000e+00
2.130000000000000000e+02,2.000000000000000000e+00,2.087673410404624263e+01,7.034669075144507815e+02,3.714999999999999858e+01,0.000000000000000000e+00
2.140000000000000000e+02,2.000000000000000000e+00,2.030953757225433520e+01,6.734054913294797871e+02,3.693999999999999773e+01,0.000000000000000000e+00
2.150000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.492361607142856883e+02,3.663000000000000256e+01,0.000000000000000000e+00
2.160000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.340758035714285370e+02,3.625999999999999801e+01,0.000000000000000000e+00
2.170000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.403119196428572195e+02,3.789999999999999858e+01,0.000000000000000000e+00
2.180000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.428748214285715221e+02,4.046999999999999886e+01,0.000000000000000000e+00
2.190000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.433590178571428169e+02,4.210999999999999943e+01,0.000000000000000000e+00
2.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.394437053571429033e+02,4.878999999999999915e+01,0.000000000000000000e+00
2.210000000000000000e+02,2.000000000000000000e+00,2.009104046242774544e+01,6.618251445086705189e+02,5.235000000000000142e+01,0.000000000000000000e+00
2.220000000000000000e+02,2.000000000000000000e+00,2.061864161849710797e+01,6.897880057803467935e+02,4.909000000000000341e+01,0.000000000000000000e+00
2.230000000000000000e+02,2.000000000000000000e+00,2.158121387283236814e+01,7.408043352601155220e+02,4.670000000000000284e+01,0.000000000000000000e+00
2.240000000000000000e+02,2.000000000000000000e+00,2.129349710982658905e+01,7.255553468208092909e+02,4.484000000000000341e+01,0.000000000000000000e+00
2.250000000000000000e+02,2.000000000000000000e+00,2.027138728323699368e+01,6.713835260115606616e+02,4.352000000000000313e+01,0.000000000000000000e+00
2.260000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.470238839285714221e+02,4.363000000000000256e+01,0.000000000000000000e+00
