# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.930000000000000000e+02,0.000000000000000000e+00,2.635263253704552966e+01,9.977761175389600794e+02,4.218840911816702288e+01,5.161125523983967867e+01
1.940000000000000000e+02,0.000000000000000000e+00,6.484701831599216426e+00,1.037074158810399922e+03,5.217117715224190277e+01,6.143653254029287325e+01
1.950000000000000000e+02,0.000000000000000000e+00,1.594820986931772033e+01,1.096385780004212847e+03,4.422520475811521123e+01,4.931069363257332583e+01
1.960000000000000000e+02,0.000000000000000000e+00,1.429887275935539037e+01,1.125640838113601376e+03,3.404013583069937710e+01,5.922458263331270700e+01
1.970000000000000000e+02,0.000000000000000000e+00,1.704451803377016006e+01,1.128211659332895806e+03,5.555326904769773222e+01,5.182416084227980235e+01
1.980000000000000000e+02,0.000000000000000000e+00,1.198289748043128533e+01,1.099124014200761849e+03,4.971340288272871533e+01,5.642561542324613555e+01
1.990000000000000000e+02,0.000000000000000000e+00,-6.406742380481893484e+00,1.050257914567551779e+03,4.750471869905210553e+01,5.998747426202535848e+01
2.000000000000000000e+02,0.000000000000000000e+00,6.391034335292881119e-01,1.009482136583222541e+03,6.413605795569402801e+01,5.628701346342617029e+01
2.010000000000000000e+02,0.000000000000000000e+00,1.771217273577713058e+01,9.625280762256093112e+02,6.741617506320062603e+01,5.201479128199054713e+01
2.020000000000000000e+02,0.000000000000000000e+00,4.692687530443138400e+01,9.594338169013470861e+02,3.787172351172304019e+01,6.025993010623666635e+01
2.030000000000000000e+02,0.000000000000000000e+00,1.358040550256140655e+01,9.644198663008885433e+02,3.261327028379676563e+01,5.609835578458385896e+01
2.040000000000000000e+02,0.000000000000000000e+00,5.395635712641552395e+00,9.544115426321866380e+02,3.312346723865445597e+01,5.270091424735853280e+01
2.050000000000000000e+02,0.000000000000000000e+00,1.432555442947850999e+01,9.636977858775600225e+02,5.213404059522732581e+01,5.031930676386221535e+01
2.060000000000000000e+02,0.000000000000000000e+00,2.293242923945841838e+01,9.961124514881539653e+02,6.266353920049383674e+01,5.394778054917023269e+01
2.070000000000000000e+02,0.000000000000000000e+00,1.102979048239441440e+01,1.047557461166419444e+03,6.050874016956029777e+01,5.934951907893545808e+01
2.080000000000000000e+02,0.000000000000000000e+00,1.602041439798530575e+01,1.156553934605443828e+03,5.933550271867655823e+01,5.064674062681842770e+01
2.090000000000000000e+02,0.000000000000000000e+00,8.370833208224032873e+00,1.213423317916055112e+03,5.439463853585430542e+01,5.550840822944824993e+01
2.100000000000000000e+02,0.000000000000000000e+00,1.251217746388174135e+01,1.248301494459454716e+03,3.436929586093588540e+01,5.674860590709378982e+01
2.110000000000000000e+02,0.000000000000000000e+00,1.152500594742227804e+02,1.365328564397407035e+03,3.046715996242619440e+01,9.241869135056580831e+01
2.120000000000000000e+02,0.000000000000000000e+00,1.752659516868375817e+02,1.413800067635973846e+03,3.824375282782141028e+01,3.590038976042833951e+02
2.130000000000000000e+02,0.000000000000000000e+00,9.760038179822402071e+01,1.386685329436068741e+03,3.414457915732023707e+01,2.713506184354234279e+02
2.140000000000000000e+02,0.000000000000000000e+00,3.572979441949743062e+01,1.349715980515065439e+03,3.590472803613241126e+01,1.848047902950503953e+02
2.150000000000000000e+02,0.000000000000000000e+00,2.755256043570048163e+01,1.351253137787171909e+03,4.723798800000069065e+01,1.212057629900921967e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.088326540473877913e+01,1.367537314508925647e+03,3.930429735402257307e+01,1.596193738052261324e+02
2.170000000000000000e+02,0.000000000000000000e+00,2.455380334062781245e+01,1.327872477630775393e+03,3.733784398950470518e+01,1.572737406899025530e+02
2.180000000000000000e+02,0.000000000000000000e+00,2.141110743529124250e+01,1.295471659202655474e+03,6.164305866745959150e+01,7.925228982248658838e+01
2.190000000000000000e+02,0.000000000000000000e+00,1.778134584397755180e+00,1.272124423657764964e+03,3.900514557935812121e+01,6.865416196465942278e+01
2.200000000000000000e+02,0.000000000000000000e+00,5.510485864124116340e+00,1.216279543018383492e+03,4.398924094790025663e+01,5.497971594248742377e+01
2.210000000000000000e+02,0.000000000000000000e+00,3.631388587049527716e-01,1.164013939511298304e+03,4.717096902222601074e+01,5.423055485462025160e+01
2.220000000000000000e+02,0.000000000000000000e+00,1.906464998737759942e+01,1.116214001440815764e+03,5.997709531843101161e+01,5.913438194272152515e+01
2.230000000000000000e+02,0.000000000000000000e+00,2.266934517718620512e+01,1.071915966878698555e+03,7.284513743279626397e+01,5.171971964582980519e+01
2.240000000000000000e+02,0.000000000000000000e+00,3.407189648450096797e+01,1.074119872538290792e+03,5.392915220160205081e+01,5.009709724541461640e+01
